,created_at,product_code,customer_code,status,tipo,nome_tipo
855,2023-05-11 13:01:48,131197737,57860975,NORMAL,8,Lontra
871,2023-05-11 13:01:34,121576373,55848047,NORMAL,8,Lontra
873,2023-05-11 13:01:32,121584101,55849237,NORMAL,8,Lontra
889,2023-05-11 13:02:54,135343025,11852787,NORMAL,8,Lontra
890,2023-05-11 13:02:54,135343025,11852787,NORMAL,8,Lontra
892,2023-05-11 13:02:54,135343025,11852787,NORMAL,8,Lontra
895,2023-05-11 13:02:54,135343025,11852787,NORMAL,8,Lontra
898,2023-05-11 13:01:47,103806131,39890695,NORMAL,8,Lontra
916,2023-05-11 13:02:54,81398935,33835090,NORMAL,8,Lontra
923,2023-05-11 13:01:32,121568356,55845283,NORMAL,8,Lontra
931,2023-05-11 16:14:57,135480507,55848980,NORMAL,8,Lontra
942,2023-05-11 13:01:41,77104946,39861804,NORMAL,8,Lontra
959,2023-05-11 13:02:54,81398553,33839704,NORMAL,8,Lontra
969,2023-05-11 13:01:47,103826242,46809335,NORMAL,8,Lontra
992,2023-05-11 13:01:35,121584413,55849379,NORMAL,8,Lontra
995,2023-05-11 13:01:48,95187348,2582869,NORMAL,8,Lontra
1016,2023-05-11 13:01:47,135341599,22818544,NORMAL,8,Lontra
1024,2023-05-11 13:01:48,103846502,46843200,NORMAL,8,Lontra
1026,2023-05-11 13:01:47,96375520,2588301,NORMAL,8,Lontra
1062,2023-05-11 13:01:32,121568788,55845486,NORMAL,8,Lontra
1085,2023-05-11 13:02:53,135032750,36827370,NORMAL,8,Lontra
1092,2023-05-11 13:01:31,122556905,44809206,CRITICO,8,Lontra
1109,2023-05-11 13:01:48,103871035,46876657,NORMAL,8,Lontra
1114,2023-05-11 13:01:47,103832025,46817354,NORMAL,8,Lontra
1121,2023-05-11 13:01:47,62032984,2686578,NORMAL,8,Lontra
1153,2023-05-11 13:01:34,123862435,47826730,NORMAL,8,Lontra
1157,2023-05-11 13:02:53,81398141,31828699,NORMAL,8,Lontra
1160,2023-05-11 13:01:32,121584572,55849463,NORMAL,8,Lontra
1183,2023-05-11 16:14:49,135480273,55893897,NORMAL,8,Lontra
1190,2023-05-11 13:01:33,121584467,55849415,NORMAL,8,Lontra
1205,2023-05-11 13:01:47,91154021,2081625,NORMAL,8,Lontra
1215,2023-05-11 13:01:33,108019062,38861591,NORMAL,8,Lontra
1224,2023-05-11 13:01:47,135341288,57833,NORMAL,8,Lontra
1256,2023-05-11 13:01:31,122284124,42844514,CRITICO,8,Lontra
1260,2023-05-11 13:01:47,67811979,1884385,NORMAL,8,Lontra
1272,2023-05-11 13:01:47,85500719,1784885,NORMAL,8,Lontra
1287,2023-05-11 13:02:52,135028543,44819664,NORMAL,8,Lontra
1291,2023-05-11 13:01:47,135566698,43841195,NORMAL,8,Lontra
1299,2023-05-11 13:01:31,125862749,39840669,NORMAL,8,Lontra
1304,2023-05-11 13:01:47,88795654,2586388,NORMAL,8,Lontra
1316,2023-05-11 13:01:33,123834232,39837663,NORMAL,8,Lontra
1318,2023-05-11 13:01:46,86662593,728094,CRITICO,8,Lontra
1340,2023-05-11 13:01:47,86023590,1182429,NORMAL,8,Lontra
1359,2023-05-11 13:02:52,81379155,40892201,NORMAL,8,Lontra
1389,2023-05-11 13:01:47,80400773,1182076,CRITICO,8,Lontra
1391,2023-05-11 13:02:52,135025557,41875823,NORMAL,8,Lontra
1396,2023-05-11 13:01:46,53442449,518452,CRITICO,8,Lontra
1421,2023-05-11 13:01:46,85922116,1285927,NORMAL,8,Lontra
1444,2023-05-11 13:01:47,76036659,1788027,NORMAL,8,Lontra
1464,2023-05-11 13:01:31,123865446,40880365,NORMAL,8,Lontra
1473,2023-05-11 13:01:45,67092275,14864855,NORMAL,8,Lontra
1493,2023-05-11 13:02:51,135024619,8885983,NORMAL,8,Lontra
1499,2023-05-11 13:01:46,60603001,1282439,CRITICO,8,Lontra
1508,2023-05-11 13:01:33,121570542,55846120,NORMAL,8,Lontra
1523,2023-05-11 13:01:46,85602548,1288919,CRITICO,8,Lontra
1528,2023-05-11 13:01:44,135457964,27805298,NORMAL,8,Lontra
1551,2023-05-11 16:14:40,123035171,55845385,NORMAL,8,Lontra
1560,2023-05-11 13:01:47,82179212,788929,NORMAL,8,Lontra
1572,2023-05-11 13:01:47,85419024,1684864,CRITICO,8,Lontra
1577,2023-05-11 13:01:46,79483606,888510,CRITICO,8,Lontra
1585,2023-05-11 13:02:51,135021566,39812052,NORMAL,8,Lontra
1589,2023-05-11 13:02:51,135021428,15832589,NORMAL,8,Lontra
1596,2023-05-11 13:01:46,86172391,1184077,NORMAL,8,Lontra
1599,2023-05-11 13:01:33,121584156,55849261,NORMAL,8,Lontra
1611,2023-05-11 13:01:46,8024970,6784715,CRITICO,8,Lontra
1642,2023-05-11 13:01:34,121572123,55846652,NORMAL,8,Lontra
1680,2023-05-11 13:01:52,97129665,36847657,NORMAL,8,Lontra
1704,2023-05-11 13:01:46,86203155,468054,CRITICO,8,Lontra
1721,2023-05-11 13:01:33,121576747,55848202,NORMAL,8,Lontra
1724,2023-05-11 13:01:46,85768084,348014,NORMAL,8,Lontra
1744,2023-05-11 13:01:38,135375539,42847616,NORMAL,8,Lontra
1756,2023-05-11 13:01:45,67555436,24892914,NORMAL,8,Lontra
1771,2023-05-11 13:02:50,135017626,23846076,NORMAL,8,Lontra
1801,2023-05-11 13:02:50,135017535,42814720,NORMAL,8,Lontra
1807,2023-05-11 13:01:46,75967268,668750,NORMAL,8,Lontra
1812,2023-05-11 13:01:46,80033263,848771,NORMAL,8,Lontra
1922,2023-05-11 13:02:49,135014839,12841077,NORMAL,8,Lontra
1933,2023-05-11 13:01:46,79483683,108939,CRITICO,8,Lontra
1934,2023-05-11 13:01:45,61915327,27805653,NORMAL,8,Lontra
1947,2023-05-11 13:01:34,111199240,44891240,NORMAL,8,Lontra
1970,2023-05-11 16:14:27,126366482,55894039,CRITICO,8,Lontra
1988,2023-05-11 13:01:34,108609978,43831309,NORMAL,8,Lontra
1993,2023-05-11 13:02:49,135015824,10801255,NORMAL,8,Lontra
2024,2023-05-11 13:01:45,123989927,20857786,NORMAL,8,Lontra
2034,2023-05-11 16:14:25,135495289,55847630,NORMAL,8,Lontra
2050,2023-05-11 13:01:45,71235631,33844097,CRITICO,8,Lontra
2057,2023-05-11 13:02:48,85642212,36803833,CRITICO,8,Lontra
2071,2023-05-11 13:01:32,121572316,55846708,NORMAL,8,Lontra
2076,2023-05-11 13:01:35,134498614,6789326,CRITICO,8,Lontra
2094,2023-05-11 13:01:31,122559037,43830064,CRITICO,8,Lontra
2115,2023-05-11 13:01:45,74767256,19848367,NORMAL,8,Lontra
2140,2023-05-11 13:02:48,81375204,4785495,NORMAL,8,Lontra
2154,2023-05-11 13:02:48,135012303,12864972,NORMAL,8,Lontra
2158,2023-05-11 13:01:45,71289530,19876132,CRITICO,8,Lontra
2202,2023-05-11 13:01:33,134934526,33886835,CRITICO,8,Lontra
2226,2023-05-11 13:01:31,121585300,45866585,NORMAL,8,Lontra
2238,2023-05-11 13:01:33,134934469,32838084,CRITICO,8,Lontra
2248,2023-05-11 13:01:45,89085624,37878239,NORMAL,8,Lontra
2251,2023-05-11 13:01:32,121570572,55846136,NORMAL,8,Lontra
2255,2023-05-11 13:01:31,122555828,41822882,CRITICO,8,Lontra
2263,2023-05-11 13:01:32,121568907,55845526,NORMAL,8,Lontra
2271,2023-05-11 13:01:44,135264963,46887514,NORMAL,8,Lontra
2290,2023-05-11 13:01:44,135566551,46875001,NORMAL,8,Lontra
2295,2023-05-11 13:01:45,71619576,20862756,CRITICO,8,Lontra
2305,2023-05-11 16:14:16,131254240,55846539,NORMAL,8,Lontra
2307,2023-05-11 13:01:35,130007802,6786987,NORMAL,8,Lontra
2346,2023-05-11 13:01:44,135303158,46848202,NORMAL,8,Lontra
2364,2023-05-11 13:01:33,121584332,55849335,NORMAL,8,Lontra
2382,2023-05-11 13:02:46,135005203,16859252,NORMAL,8,Lontra
2388,2023-05-11 13:02:46,135004903,39817947,NORMAL,8,Lontra
2397,2023-05-11 16:14:14,135492168,55836303,NORMAL,8,Lontra
2398,2023-05-11 13:02:46,135005541,36814581,NORMAL,8,Lontra
2399,2023-05-11 16:14:14,135490720,55845545,NORMAL,8,Lontra
2419,2023-05-11 13:01:30,123866425,39882447,NORMAL,8,Lontra
2434,2023-05-11 16:14:13,135573803,11852787,NORMAL,8,Lontra
2437,2023-05-11 13:02:46,135004776,33832078,NORMAL,8,Lontra
2447,2023-05-11 13:01:30,123861433,32896642,NORMAL,8,Lontra
2474,2023-05-11 13:01:30,122285187,37889412,CRITICO,8,Lontra
2485,2023-05-11 13:01:30,121571271,39851756,NORMAL,8,Lontra
2494,2023-05-11 13:01:30,121583951,38814307,NORMAL,8,Lontra
2580,2023-05-11 13:01:35,134499496,7985900,CRITICO,8,Lontra
2602,2023-05-11 13:02:45,135001317,33820144,NORMAL,8,Lontra
2609,2023-05-11 16:14:08,132549136,55845097,CRITICO,8,Lontra
2614,2023-05-11 13:02:45,134951150,17842311,CRITICO,8,Lontra
2653,2023-05-11 13:02:45,134952732,37813506,CRITICO,8,Lontra
2664,2023-05-11 16:14:06,135487917,55825925,NORMAL,8,Lontra
2670,2023-05-11 13:01:30,123859942,27847918,NORMAL,8,Lontra
2703,2023-05-11 13:01:30,125865058,37883642,NORMAL,8,Lontra
2711,2023-05-11 13:01:32,121585548,55849910,NORMAL,8,Lontra
2719,2023-05-11 13:01:30,122285002,40889564,CRITICO,8,Lontra
2721,2023-05-11 13:01:30,109931503,44808255,NORMAL,8,Lontra
2724,2023-05-11 13:02:44,134950554,9986959,CRITICO,8,Lontra
2749,2023-05-11 13:02:44,134947655,33813112,CRITICO,8,Lontra
2763,2023-05-11 16:14:03,130765011,55853188,NORMAL,8,Lontra
2775,2023-05-11 16:14:03,126237601,55839718,CRITICO,8,Lontra
2784,2023-05-11 13:01:30,126505702,31853756,CRITICO,8,Lontra
2787,2023-05-11 13:02:44,134945890,30814660,CRITICO,8,Lontra
2814,2023-05-11 13:02:44,134939211,31899844,CRITICO,8,Lontra
2829,2023-05-11 13:02:43,134939184,19842935,CRITICO,8,Lontra
2831,2023-05-11 16:14:01,121465539,55816998,NORMAL,8,Lontra
2839,2023-05-11 16:14:00,121468457,55818047,NORMAL,8,Lontra
2859,2023-05-11 16:14:00,121470497,55818762,NORMAL,8,Lontra
2876,2023-05-11 13:02:43,134938565,21814619,CRITICO,8,Lontra
2879,2023-05-11 13:02:43,134938658,42804824,CRITICO,8,Lontra
2897,2023-05-11 13:01:30,108610157,44815659,NORMAL,8,Lontra
2903,2023-05-11 16:13:59,121463247,55816149,NORMAL,8,Lontra
2917,2023-05-11 13:01:39,2050456,1985973,NORMAL,8,Lontra
2918,2023-05-11 13:01:35,126405855,2485286,CRITICO,8,Lontra
2934,2023-05-11 13:02:43,81317205,8484956,NORMAL,8,Lontra
2947,2023-05-11 13:02:43,134939322,5880693,CRITICO,8,Lontra
2958,2023-05-11 13:01:35,135068298,4483993,NORMAL,8,Lontra
2974,2023-05-11 13:02:43,134939215,36822946,CRITICO,8,Lontra
2984,2023-05-11 13:02:42,134939155,40893100,CRITICO,8,Lontra
2986,2023-05-11 13:02:42,134939005,24808277,CRITICO,8,Lontra
2993,2023-05-11 13:01:29,122284756,10811032,CRITICO,8,Lontra
3023,2023-05-11 13:02:42,134937894,40868115,CRITICO,8,Lontra
3029,2023-05-11 13:02:42,134938613,43852494,CRITICO,8,Lontra
3064,2023-05-11 13:02:41,40591575,9583761,NORMAL,8,Lontra
3079,2023-05-11 13:02:42,134938251,43827710,CRITICO,8,Lontra
3084,2023-05-11 13:02:42,134938278,43890044,CRITICO,8,Lontra
3093,2023-05-11 13:01:40,77091301,39853546,NORMAL,8,Lontra
3098,2023-05-11 13:01:40,80450018,40845157,CRITICO,8,Lontra
3102,2023-05-11 13:02:42,134938248,43826067,CRITICO,8,Lontra
3117,2023-05-11 13:01:31,123864433,40820515,NORMAL,8,Lontra
3131,2023-05-11 13:02:41,134937233,12865315,CRITICO,8,Lontra
3136,2023-05-11 13:02:41,134938096,42834039,CRITICO,8,Lontra
3144,2023-05-11 13:01:40,88974692,43833237,NORMAL,8,Lontra
3157,2023-05-11 13:02:41,134937152,37818856,CRITICO,8,Lontra
3164,2023-05-11 13:01:40,89122547,43869973,NORMAL,8,Lontra
3169,2023-05-11 13:02:41,134937039,27814634,CRITICO,8,Lontra
