,created_at,product_code,customer_code,status,tipo,nome_tipo
1636,2023-05-11 13:02:50,135020896,44960861,NORMAL,9,Ornitorrinco
1645,2023-05-11 13:01:46,85496214,1791649,CRITICO,9,Ornitorrinco
1647,2023-05-11 13:02:50,135020484,42958715,NORMAL,9,Ornitorrinco
1701,2023-05-11 13:01:45,68971946,8991052,NORMAL,9,Ornitorrinco
1754,2023-05-11 13:01:45,53042321,5392012,NORMAL,9,Ornitorrinco
1795,2023-05-11 13:02:50,81374674,26958202,NORMAL,9,Ornitorrinco
1837,2023-05-11 13:02:28,80751540,40950435,NORMAL,9,Ornitorrinco
1846,2023-05-11 13:01:38,135379959,44913842,NORMAL,9,Ornitorrinco
1852,2023-05-11 13:02:49,135017228,8992235,NORMAL,9,Ornitorrinco
1853,2023-05-11 13:01:37,125867223,6792666,NORMAL,9,Ornitorrinco
1855,2023-05-11 13:01:33,135060908,37988589,NORMAL,9,Ornitorrinco
1884,2023-05-11 13:01:46,98868793,1596234,NORMAL,9,Ornitorrinco
1921,2023-05-11 13:01:32,123867691,48956194,NORMAL,9,Ornitorrinco
1928,2023-05-11 13:01:45,71126556,12926293,NORMAL,9,Ornitorrinco
1938,2023-05-11 13:02:49,135016151,48993711,NORMAL,9,Ornitorrinco
2005,2023-05-11 13:02:48,128165974,9495052,NORMAL,9,Ornitorrinco
2006,2023-05-11 13:02:48,128165974,9495052,NORMAL,9,Ornitorrinco
2008,2023-05-11 13:02:48,128165974,9495052,NORMAL,9,Ornitorrinco
2012,2023-05-11 13:02:48,128165974,9495052,NORMAL,9,Ornitorrinco
2027,2023-05-11 16:14:25,128165974,9495052,NORMAL,9,Ornitorrinco
2030,2023-05-11 13:01:32,135359892,8891816,NORMAL,9,Ornitorrinco
2040,2023-05-11 13:02:48,81375858,7196793,NORMAL,9,Ornitorrinco
2078,2023-05-11 13:01:45,53499204,3992599,CRITICO,9,Ornitorrinco
2096,2023-05-11 13:01:45,85608444,139012,CRITICO,9,Ornitorrinco
2128,2023-05-11 13:01:32,123860833,45949392,NORMAL,9,Ornitorrinco
2146,2023-05-11 13:01:45,93394101,20944794,NORMAL,9,Ornitorrinco
2195,2023-05-11 13:01:32,123861105,48952358,NORMAL,9,Ornitorrinco
2203,2023-05-11 13:01:44,135246850,46925993,NORMAL,9,Ornitorrinco
2240,2023-05-11 13:02:47,135009271,44923524,NORMAL,9,Ornitorrinco
2313,2023-05-11 13:01:44,135246868,46983460,NORMAL,9,Ornitorrinco
2351,2023-05-11 13:01:44,135126474,339611,NORMAL,9,Ornitorrinco
2354,2023-05-11 13:01:40,135497329,48991329,NORMAL,9,Ornitorrinco
2360,2023-05-11 13:02:47,135005914,27955312,NORMAL,9,Ornitorrinco
2375,2023-05-11 13:01:31,121576017,40905132,NORMAL,9,Ornitorrinco
2445,2023-05-11 13:01:44,135200553,46987131,NORMAL,9,Ornitorrinco
