,created_at,product_code,customer_code,status,tipo,nome_tipo
3218,2023-05-11 13:01:37,130392217,4343142,NORMAL,4,Urso
3247,2023-05-11 13:01:40,54890167,31483976,NORMAL,4,Urso
3258,2023-05-11 13:01:40,60305553,33461484,NORMAL,4,Urso
3274,2023-05-11 13:01:30,108610188,44492159,NORMAL,4,Urso
3297,2023-05-11 13:02:40,134937054,37490845,CRITICO,4,Urso
3304,2023-05-11 13:01:30,122271450,33404388,CRITICO,4,Urso
3321,2023-05-11 13:02:40,81284320,33486319,CRITICO,4,Urso
3322,2023-05-11 13:01:31,124450816,44484828,CRITICO,4,Urso
3344,2023-05-11 13:02:40,134641704,44480073,CRITICO,4,Urso
3348,2023-05-11 13:02:40,81279853,40472888,CRITICO,4,Urso
3403,2023-05-11 13:01:30,132678146,33455007,CRITICO,4,Urso
3407,2023-05-11 13:01:30,125866388,36478048,NORMAL,4,Urso
3417,2023-05-11 13:01:30,121583988,32456959,NORMAL,4,Urso
3428,2023-05-11 13:01:27,109944083,23456587,NORMAL,4,Urso
3429,2023-05-11 13:01:38,126408561,7140074,CRITICO,4,Urso
3441,2023-05-11 13:01:37,134502010,33485098,CRITICO,4,Urso
3451,2023-05-11 13:01:37,126408600,37473690,CRITICO,4,Urso
3459,2023-05-11 13:01:37,134503127,45414954,CRITICO,4,Urso
3483,2023-05-11 13:01:37,128174257,91475,NORMAL,4,Urso
3494,2023-05-11 13:02:39,134936537,31464701,CRITICO,4,Urso
3496,2023-05-11 13:02:39,128133667,57462098,NORMAL,4,Urso
3519,2023-05-11 13:01:29,109934617,8048908,NORMAL,4,Urso
3542,2023-05-11 13:01:28,108610492,39494068,NORMAL,4,Urso
3545,2023-05-11 13:01:35,128164336,1944729,NORMAL,4,Urso
3571,2023-05-11 13:01:37,135376347,38495017,NORMAL,4,Urso
3579,2023-05-11 13:01:37,135075676,32452829,NORMAL,4,Urso
3582,2023-05-11 13:00:37,99426963,31408666,CRITICO,4,Urso
3584,2023-05-11 13:01:36,135073986,28458231,NORMAL,4,Urso
3590,2023-05-11 13:01:36,134501621,9345875,CRITICO,4,Urso
3597,2023-05-11 13:01:37,126404224,1545858,CRITICO,4,Urso
3603,2023-05-11 13:01:36,135071277,344100,NORMAL,4,Urso
3631,2023-05-11 13:01:35,126409592,6643190,CRITICO,4,Urso
3645,2023-05-11 13:01:29,122284832,10434145,CRITICO,4,Urso
3649,2023-05-11 13:01:27,108020434,14414260,NORMAL,4,Urso
3651,2023-05-11 13:01:30,121585609,32486981,NORMAL,4,Urso
3669,2023-05-11 13:01:28,123867220,6341125,NORMAL,4,Urso
3670,2023-05-11 13:01:30,123867511,33424679,NORMAL,4,Urso
3683,2023-05-11 13:02:39,134641471,1543210,CRITICO,4,Urso
3703,2023-05-11 13:01:36,135373941,9244007,NORMAL,4,Urso
3711,2023-05-11 13:01:36,130386717,16493958,NORMAL,4,Urso
3721,2023-05-11 13:01:30,108626149,16434548,NORMAL,4,Urso
3783,2023-05-11 13:01:28,122553194,12421292,CRITICO,4,Urso
3785,2023-05-11 13:00:37,128178454,27437064,NORMAL,4,Urso
3790,2023-05-11 13:00:52,103966034,44488864,NORMAL,4,Urso
3792,2023-05-11 13:01:29,122558470,8841909,CRITICO,4,Urso
3814,2023-05-11 13:02:39,134641231,19472936,CRITICO,4,Urso
3826,2023-05-11 13:01:28,122553194,12421292,CRITICO,4,Urso
3856,2023-05-11 13:01:29,108626715,5344859,NORMAL,4,Urso
3858,2023-05-11 13:01:27,108612408,5343380,NORMAL,4,Urso
3883,2023-05-11 13:01:28,109941097,40455463,NORMAL,4,Urso
3894,2023-05-11 13:00:52,102902421,40474886,CRITICO,4,Urso
3895,2023-05-11 13:01:28,108626041,28468719,NORMAL,4,Urso
3906,2023-05-11 13:01:28,108025573,454567,NORMAL,4,Urso
3909,2023-05-11 13:02:39,81304261,13406493,NORMAL,4,Urso
3918,2023-05-11 13:01:28,109937913,40405209,NORMAL,4,Urso
3929,2023-05-11 13:01:28,123865353,9745468,NORMAL,4,Urso
3943,2023-05-11 13:01:28,122271038,20405393,CRITICO,4,Urso
3986,2023-05-11 13:01:29,125864714,8542513,NORMAL,4,Urso
3998,2023-05-11 13:01:28,122271916,1345241,CRITICO,4,Urso
4005,2023-05-11 13:01:28,123866373,424239,NORMAL,4,Urso
4020,2023-05-11 13:01:28,123866428,4944843,NORMAL,4,Urso
4035,2023-05-11 13:01:28,123866428,4944843,NORMAL,4,Urso
4041,2023-05-11 13:01:27,105120506,8149588,NORMAL,4,Urso
4050,2023-05-11 13:01:28,108627291,1044372,NORMAL,4,Urso
4086,2023-05-11 13:01:28,123866240,5441153,NORMAL,4,Urso
4089,2023-05-11 13:01:36,128148061,16403865,NORMAL,4,Urso
4096,2023-05-11 13:01:28,121567918,33409499,NORMAL,4,Urso
4100,2023-05-11 13:00:52,128162054,10490902,NORMAL,4,Urso
4131,2023-05-11 13:01:28,125862654,3346584,NORMAL,4,Urso
4142,2023-05-11 13:01:36,126410644,10476693,CRITICO,4,Urso
4160,2023-05-11 13:01:27,109935396,27406665,NORMAL,4,Urso
4165,2023-05-11 13:01:35,131198863,4945171,NORMAL,4,Urso
4190,2023-05-11 13:01:35,135066452,3343699,NORMAL,4,Urso
4197,2023-05-11 13:01:28,122557043,7246795,CRITICO,4,Urso
4205,2023-05-11 13:01:27,108018562,27476785,NORMAL,4,Urso
4214,2023-05-11 13:02:38,80782648,33479013,NORMAL,4,Urso
4224,2023-05-11 13:00:37,128175702,36487483,NORMAL,4,Urso
4247,2023-05-11 13:01:28,121576150,25490421,NORMAL,4,Urso
4249,2023-05-11 13:02:38,80781786,27420374,NORMAL,4,Urso
4290,2023-05-11 13:01:27,108610551,17421121,NORMAL,4,Urso
4291,2023-05-11 16:13:21,135573799,44477762,NORMAL,4,Urso
4334,2023-05-11 13:02:37,102721178,5241299,CRITICO,4,Urso
4337,2023-05-11 13:01:28,121584825,834500,NORMAL,4,Urso
4392,2023-05-11 13:01:27,108019186,12429862,NORMAL,4,Urso
4423,2023-05-11 13:02:37,134640940,32488500,CRITICO,4,Urso
4430,2023-05-11 13:02:25,80643753,40482738,CRITICO,4,Urso
4434,2023-05-11 13:01:28,122555763,5847574,CRITICO,4,Urso
4441,2023-05-11 13:01:33,121567933,39440307,NORMAL,4,Urso
4461,2023-05-11 13:01:25,98774413,45479767,NORMAL,4,Urso
4525,2023-05-11 13:01:26,102934701,45427877,CRITICO,4,Urso
4536,2023-05-11 13:00:36,99429924,2646846,CRITICO,4,Urso
4581,2023-05-11 13:01:25,103667836,45479973,NORMAL,4,Urso
4583,2023-05-11 13:01:27,109935874,4141345,NORMAL,4,Urso
4600,2023-05-11 13:02:36,134629869,26479743,CRITICO,4,Urso
4679,2023-05-11 13:01:27,108616577,3947779,NORMAL,4,Urso
4700,2023-05-11 13:02:36,134629917,50465731,CRITICO,4,Urso
4710,2023-05-11 13:00:51,102962890,2841934,CRITICO,4,Urso
4745,2023-05-11 13:01:33,135359986,39402858,NORMAL,4,Urso
4771,2023-05-11 13:01:34,124451023,47446736,CRITICO,4,Urso
4780,2023-05-11 13:02:36,81289265,20467721,CRITICO,4,Urso
4782,2023-05-11 13:01:32,103258664,12478317,NORMAL,4,Urso
4789,2023-05-11 13:02:36,134628277,23461243,CRITICO,4,Urso
4815,2023-05-11 13:01:30,135342880,40444751,NORMAL,4,Urso
4861,2023-05-11 13:01:32,122285062,47441239,CRITICO,4,Urso
4862,2023-05-11 13:02:36,134628241,57496583,CRITICO,4,Urso
4867,2023-05-11 13:01:23,98774621,45479842,NORMAL,4,Urso
4880,2023-05-11 13:02:19,135204457,28435377,NORMAL,4,Urso
4883,2023-05-11 13:01:33,109931109,39468636,NORMAL,4,Urso
4888,2023-05-11 13:01:24,102959841,42449816,CRITICO,4,Urso
4902,2023-05-11 13:01:29,135342821,37429878,NORMAL,4,Urso
4913,2023-05-11 13:01:33,109940735,45479985,NORMAL,4,Urso
4970,2023-05-11 13:01:23,98774823,45479904,NORMAL,4,Urso
