,created_at,product_code,customer_code,status,tipo,nome_tipo
710,2023-05-11 13:02:55,135043985,58252098,NORMAL,2,Camelo
723,2023-05-11 13:02:55,81399269,39286843,NORMAL,2,Camelo
726,2023-05-11 13:01:48,53842650,13222636,NORMAL,2,Camelo
730,2023-05-11 13:01:48,134993124,58226412,CRITICO,2,Camelo
732,2023-05-11 13:02:55,135044259,58252229,NORMAL,2,Camelo
733,2023-05-11 13:01:48,134995447,58227834,CRITICO,2,Camelo
734,2023-05-11 13:02:55,135044116,58252158,NORMAL,2,Camelo
738,2023-05-11 13:01:48,134993089,58226391,CRITICO,2,Camelo
742,2023-05-11 13:01:35,130006037,512228,NORMAL,2,Camelo
746,2023-05-11 13:01:48,134908028,58208366,CRITICO,2,Camelo
755,2023-05-11 13:02:55,135043703,58251943,NORMAL,2,Camelo
763,2023-05-11 13:01:48,134991509,58225369,CRITICO,2,Camelo
766,2023-05-11 13:01:47,55184800,2721515,NORMAL,2,Camelo
784,2023-05-11 13:02:55,135035729,58247755,NORMAL,2,Camelo
791,2023-05-11 13:02:55,81399232,39215410,NORMAL,2,Camelo
794,2023-05-11 13:02:55,135043046,58251568,NORMAL,2,Camelo
797,2023-05-11 13:02:55,135043056,58251600,NORMAL,2,Camelo
798,2023-05-11 13:02:55,135043424,58251797,NORMAL,2,Camelo
800,2023-05-11 13:01:47,85562117,1629822,NORMAL,2,Camelo
801,2023-05-11 13:02:55,135043153,58251653,NORMAL,2,Camelo
813,2023-05-11 13:02:55,135035439,58247573,NORMAL,2,Camelo
817,2023-05-11 13:02:55,135042935,33219560,NORMAL,2,Camelo
841,2023-05-11 13:02:54,135042055,58251084,NORMAL,2,Camelo
843,2023-05-11 13:01:47,135341008,34277026,NORMAL,2,Camelo
844,2023-05-11 13:02:52,81385007,41299104,NORMAL,2,Camelo
854,2023-05-11 13:02:54,81399294,19254674,NORMAL,2,Camelo
860,2023-05-11 13:01:52,39783229,25203469,NORMAL,2,Camelo
869,2023-05-11 13:01:35,134497636,9022969,CRITICO,2,Camelo
878,2023-05-11 13:02:54,135034865,58247319,NORMAL,2,Camelo
885,2023-05-11 13:02:54,135041878,58250995,NORMAL,2,Camelo
886,2023-05-11 13:02:54,135041777,58250925,NORMAL,2,Camelo
888,2023-05-11 13:01:35,134500111,9621439,CRITICO,2,Camelo
891,2023-05-11 13:01:46,85919050,792477,NORMAL,2,Camelo
896,2023-05-11 13:01:47,103793472,43264561,NORMAL,2,Camelo
910,2023-05-11 13:02:54,135030862,58245241,NORMAL,2,Camelo
920,2023-05-11 13:02:54,135034829,58247293,NORMAL,2,Camelo
921,2023-05-11 13:02:54,135034697,58247148,NORMAL,2,Camelo
925,2023-05-11 13:01:47,103824698,27280702,NORMAL,2,Camelo
927,2023-05-11 13:02:54,135041364,58250714,NORMAL,2,Camelo
936,2023-05-11 16:14:56,131239869,55299539,NORMAL,2,Camelo
937,2023-05-11 13:01:48,85767160,3025129,NORMAL,2,Camelo
945,2023-05-11 13:02:54,135034218,58246977,NORMAL,2,Camelo
